Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-5693606,"DNA Double Strand Break Response",4,61,0.0051226066509909305,0.00902584714215926,0.01805169428431852,36,47,0.003141291271220425,9606,Homo sapiens,"O96017;P00519;Q13315;P45983","O96017;P00519;Q13315;P45983","R-HSA-5682967;R-HSA-5683735;R-HSA-69891;R-HSA-5682965;R-HSA-5683986;R-HSA-5683792;R-HSA-5693598;R-HSA-5682588;R-HSA-5682586;R-HSA-5683801;R-HSA-5682629;R-HSA-5683077;R-HSA-5693583;R-HSA-5683405;R-HSA-5686578;R-HSA-5682992;R-HSA-5693566;R-HSA-5683774;R-HSA-5683967;R-HSA-5682044;R-HSA-5683964;R-HSA-5683384;R-HSA-5683385;R-HSA-5682598;R-HSA-5682983;R-HSA-5693540;R-HSA-5693602;R-HSA-5693536;R-HSA-5683425;R-HSA-5682607;R-HSA-5682863;R-HSA-5693551;R-HSA-5693612;R-HSA-5693549;R-HSA-5682858;R-HSA-5693609"
R-HSA-456926,"Thrombin signalling through proteinase activated receptors (PARs)",3,32,0.0026872690628149142,0.009028773402238177,0.018057546804476354,5,16,0.0010693757519048255,9606,Homo sapiens,"P28482;P27361;P12931","P28482;P12931-1;P27361","R-HSA-418163;R-HSA-418176;R-HSA-418158;R-HSA-418170;R-HSA-418200"
R-HSA-9705683,"SARS-CoV-2-host interactions",8,221,0.018558951965065504,0.009424573238205336,0.018849146476410672,12,67,0.004478010961101457,9606,Homo sapiens,"P29597;O15111;P31749;Q14164;Q9UHD2;O14920;P31751;O43318","P29597;O15111;P31749;Q14164;Q9UHD2;O14920;P31751;O43318","R-HSA-9755734;R-HSA-9754839;R-HSA-9705010;R-HSA-9709852;R-HSA-9705082;R-HSA-909726;R-HSA-9755757;R-HSA-168184;R-HSA-9705320;R-HSA-198270;R-HSA-9754827;R-HSA-918225"
R-HSA-9828211,"Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation",2,11,9.237487403426268E-4,0.009503456616705375,0.01900691323341075,3,3,2.005079534821548E-4,9606,Homo sapiens,"Q14164;Q9UHD2","Q14164;Q9UHD2","R-HSA-9830710;R-HSA-9828209;R-HSA-9828200"
R-HSA-9020956,"Interleukin-27 signaling",2,11,9.237487403426268E-4,0.009503456616705375,0.01900691323341075,8,20,0.001336719689881032,9606,Homo sapiens,"P29597;O60674","P29597;O60674","R-HSA-8950537;R-HSA-8950441;R-HSA-8950210;R-HSA-8950340;R-HSA-448427;R-HSA-8950485;R-HSA-1067646;R-HSA-8950518"
R-HSA-9627069,"Regulation of the apoptosome activity",2,11,9.237487403426268E-4,0.009503456616705375,0.01900691323341075,1,6,4.010159069643096E-4,9606,Homo sapiens,"P28482;P27361","P28482;P27361","R-HSA-9627089"
R-HSA-111458,"Formation of apoptosome",2,11,9.237487403426268E-4,0.009503456616705375,0.01900691323341075,1,10,6.68359844940516E-4,9606,Homo sapiens,"P28482;P27361","P28482;P27361","R-HSA-9627089"
R-HSA-1839124,"FGFR1 mutant receptor activation",3,33,0.0027712462210278802,0.00980824199084751,0.01961648398169502,11,25,0.00167089961235129,9606,Homo sapiens,"P11362","P11362;P11362-19;P11362-1","R-HSA-2023455;R-HSA-2023451;R-HSA-5654544;R-HSA-5654545;R-HSA-2023462;R-HSA-2023460;R-HSA-8853325;R-HSA-1982066;R-HSA-8853322;R-HSA-2023456;R-HSA-1982065"
R-HSA-5357956,"TNFR1-induced NF-kappa-B signaling pathway",3,33,0.0027712462210278802,0.00980824199084751,0.01961648398169502,2,5,3.34179922470258E-4,9606,Homo sapiens,"O15111;O14920;O43318","O15111;O14920;O43318","R-HSA-5357776;R-HSA-5357860"
R-HSA-1592230,"Mitochondrial biogenesis",5,98,0.008229761504870675,0.010053491692254113,0.020106983384508226,3,36,0.0024060954417858575,9606,Homo sapiens,"Q16539;Q15759;Q16566;P53778;P54646","Q16539;Q15759;Q16566;P53778;P54646","R-HSA-1592233;R-HSA-111912;R-HSA-1592244"
R-HSA-1834949,"Cytosolic sensors of pathogen-associated DNA ",4,64,0.0053745381256298285,0.010612697579591823,0.021225395159183646,17,50,0.00334179922470258,9606,Homo sapiens,"O15111;Q9UHD2;O14920;P78527","O15111;Q9UHD2;O14920;P78527","R-HSA-1834939;R-HSA-3249392;R-HSA-2396007;R-HSA-2396002;R-HSA-3249371;R-HSA-3134821;R-HSA-1606324;R-HSA-168910;R-HSA-8948709;R-HSA-168140;R-HSA-1606327;R-HSA-1606345;R-HSA-3249378;R-HSA-8948703;R-HSA-9679819;R-HSA-3249386;R-HSA-3249390"
R-HSA-9725371,"Nuclear events stimulated by ALK signaling in cancer",3,34,0.0028552233792408467,0.010625742895815082,0.021251485791630165,4,32,0.002138751503809651,9606,Homo sapiens,"P43403;P28482;P27361","P43403;P28482;P27361","R-HSA-9725030;R-HSA-9725357;R-HSA-9725342;R-HSA-9851133"
R-HSA-69481,"G2/M Checkpoints",6,139,0.011672824991602285,0.010744863235688351,0.021489726471376702,16,24,0.0016040636278572384,9606,Homo sapiens,"O96017;Q13315;Q13535;P24941;P06493;O14757","O96017;Q13315;Q13535;P24941;P06493;O14757","R-HSA-75809;R-HSA-5683735;R-HSA-69891;R-HSA-75010;R-HSA-6799332;R-HSA-69604;R-HSA-170055;R-HSA-5683792;R-HSA-176298;R-HSA-5683774;R-HSA-6799246;R-HSA-170070;R-HSA-75028;R-HSA-176116;R-HSA-176250;R-HSA-176318"
R-HSA-9027276,"Erythropoietin activates Phosphoinositide-3-kinase (PI3K)",2,12,0.001007725898555593,0.011213337452325223,0.02208483830079666,7,7,4.678518914583612E-4,9606,Homo sapiens,"O60674;P07948","O60674;P07948","R-HSA-9027273;R-HSA-9027272;R-HSA-9021627;R-HSA-9027275;R-HSA-9027281;R-HSA-9012657;R-HSA-9027280"
R-HSA-1839122,"Signaling by activated point mutants of FGFR1",2,12,0.001007725898555593,0.011213337452325223,0.02208483830079666,4,4,2.673439379762064E-4,9606,Homo sapiens,"P11362","P11362;P11362-1","R-HSA-2023455;R-HSA-2023451;R-HSA-2023460;R-HSA-2023456"
R-HSA-8984722,"Interleukin-35 Signalling",2,12,0.001007725898555593,0.011213337452325223,0.02208483830079666,20,26,0.0017377355968453416,9606,Homo sapiens,"P29597;O60674","P29597;O60674","R-HSA-8984012;R-HSA-8983983;R-HSA-8984014;R-HSA-8984001;R-HSA-8983841;R-HSA-8983872;R-HSA-8983845;R-HSA-8950405;R-HSA-8983876;R-HSA-8983878;R-HSA-8983835;R-HSA-6809140;R-HSA-8983834;R-HSA-8983996;R-HSA-8983519;R-HSA-8983870;R-HSA-8983518;R-HSA-8984021;R-HSA-8950453;R-HSA-8984023"
R-HSA-9931521,"The CRY:PER:kinase complex represses transactivation by the BMAL:CLOCK (ARNTL:CLOCK) complex",2,12,0.001007725898555593,0.011213337452325223,0.02208483830079666,3,4,2.673439379762064E-4,9606,Homo sapiens,"P49674;P48730","P49674;P48730","R-HSA-9922273;R-HSA-9923005;R-HSA-9922269"
R-HSA-430116,"GP1b-IX-V activation signalling",2,12,0.001007725898555593,0.011213337452325223,0.02208483830079666,3,9,6.015238604464644E-4,9606,Homo sapiens,"P04049;P12931","P04049;P12931-1","R-HSA-443831;R-HSA-443439;R-HSA-443418"
R-HSA-4755510,"SUMOylation of immune response proteins",2,12,0.001007725898555593,0.011213337452325223,0.02208483830079666,2,6,4.010159069643096E-4,9606,Homo sapiens,"P19525;Q14164","P19525;Q14164","R-HSA-4755478;R-HSA-9834809"
R-HSA-9683610,"Maturation of nucleoprotein",2,12,0.001007725898555593,0.011213337452325223,0.02208483830079666,2,9,6.015238604464644E-4,9606,Homo sapiens,"P49840;P49841","P49840;P49841","R-HSA-9683664;R-HSA-9687724"
R-HSA-9614399,"Regulation of localization of FOXO transcription factors",2,12,0.001007725898555593,0.011213337452325223,0.02208483830079666,1,5,3.34179922470258E-4,9606,Homo sapiens,"P31749;P31751","P31749;P31751","R-HSA-199299"
R-HSA-5602358,"Diseases associated with the TLR signaling cascade",3,35,0.0029392005374538127,0.01148160381962715,0.02208483830079666,6,14,9.357037829167224E-4,9606,Homo sapiens,"O15111;O14920;Q06187","O15111;O14920;Q06187","R-HSA-5228811;R-HSA-5602353;R-HSA-5228840;R-HSA-5262921;R-HSA-5602383;R-HSA-5602606"
R-HSA-5260271,"Diseases of Immune System",3,35,0.0029392005374538127,0.01148160381962715,0.02208483830079666,6,14,9.357037829167224E-4,9606,Homo sapiens,"O15111;O14920;Q06187","O15111;O14920;Q06187","R-HSA-5228811;R-HSA-5602353;R-HSA-5228840;R-HSA-5262921;R-HSA-5602383;R-HSA-5602606"
R-HSA-9856651,"MITF-M-dependent gene expression",5,103,0.008649647295935505,0.012243535563083108,0.02208483830079666,5,113,0.00755246624782783,9606,Homo sapiens,"Q16539;P08581;P53350;P24941;P31751","Q16539;P08581;P53350;P24941;P31751","R-HSA-9858566;R-HSA-9855910;R-HSA-9824597;R-HSA-9858636;R-HSA-1449597"
R-HSA-9687139,"Aberrant regulation of mitotic cell cycle due to RB1 defects",3,36,0.0030231776956667787,0.012376119025616195,0.02208483830079666,1,3,2.005079534821548E-4,9606,Homo sapiens,"Q00534;P11802;P24941","Q00534;P11802;P24941","R-HSA-9659782"
R-HSA-2173796,"SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription",3,36,0.0030231776956667787,0.012376119025616195,0.02208483830079666,2,24,0.0016040636278572384,9606,Homo sapiens,"P50750;P28482;P27361","P50750;P28482;P27361","R-HSA-173488;R-HSA-2176475"
R-HSA-9705671,"SARS-CoV-2 activates/modulates innate and adaptive immune responses",6,144,0.012092710782667115,0.012599012632556028,0.02208483830079666,11,47,0.003141291271220425,9606,Homo sapiens,"P29597;O15111;Q14164;Q9UHD2;O14920;O43318","P29597;O15111;Q14164;Q9UHD2;O14920;O43318","R-HSA-9755734;R-HSA-9754839;R-HSA-909726;R-HSA-9705010;R-HSA-9709852;R-HSA-9755757;R-HSA-168184;R-HSA-9705320;R-HSA-9705082;R-HSA-9754827;R-HSA-918225"
R-HSA-201681,"TCF dependent signaling in response to WNT",7,188,0.015787705744037622,0.012854990741893668,0.02208483830079666,10,71,0.004745354899077663,9606,Homo sapiens,"P48729;P68400;P49674;P31749;P19784;P49841;P31751","P48729;P68400;P49674;P31749;P19784;P49841;P31751","R-HSA-5368596;R-HSA-201717;R-HSA-201685;R-HSA-3601585;R-HSA-5323526;R-HSA-201691;R-HSA-3772435;R-HSA-3769394;R-HSA-1504186;R-HSA-201677"
R-HSA-9013973,"TICAM1-dependent activation of IRF3/IRF7",2,13,0.001091703056768559,0.013047858151590597,0.02208483830079666,9,15,0.001002539767410774,9606,Homo sapiens,"Q14164;Q9UHD2","Q14164;Q9UHD2","R-HSA-9830710;R-HSA-9828196;R-HSA-9013979;R-HSA-9013978;R-HSA-9828209;R-HSA-9830706;R-HSA-9828205;R-HSA-9828204;R-HSA-9828200"
R-HSA-3270619,"IRF3-mediated induction of type I IFN",2,13,0.001091703056768559,0.013047858151590597,0.02208483830079666,3,5,3.34179922470258E-4,9606,Homo sapiens,"Q9UHD2;P78527","Q9UHD2;P78527","R-HSA-1834939;R-HSA-2396007;R-HSA-2396002"
R-HSA-879415,"Advanced glycosylation endproduct receptor signaling",2,13,0.001091703056768559,0.013047858151590597,0.02208483830079666,1,4,2.673439379762064E-4,9606,Homo sapiens,"P28482;P27361","P28482;P27361","R-HSA-879362"
R-HSA-933543,"NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10",2,13,0.001091703056768559,0.013047858151590597,0.02208483830079666,1,5,3.34179922470258E-4,9606,Homo sapiens,"O15111;O14920","O15111;O14920","R-HSA-933539"
R-HSA-9005891,"Loss of function of MECP2 in Rett syndrome",2,13,0.001091703056768559,0.013047858151590597,0.02208483830079666,1,5,3.34179922470258E-4,9606,Homo sapiens,"P17612;Q16566","P17612;Q16566","R-HSA-9005561"
R-HSA-9697154,"Disorders of Nervous System Development",2,13,0.001091703056768559,0.013047858151590597,0.02208483830079666,1,5,3.34179922470258E-4,9606,Homo sapiens,"P17612;Q16566","P17612;Q16566","R-HSA-9005561"
R-HSA-9005895,"Pervasive developmental disorders",2,13,0.001091703056768559,0.013047858151590597,0.02208483830079666,1,5,3.34179922470258E-4,9606,Homo sapiens,"P17612;Q16566","P17612;Q16566","R-HSA-9005561"
R-HSA-9675151,"Disorders of Developmental Biology",2,13,0.001091703056768559,0.013047858151590597,0.02208483830079666,1,5,3.34179922470258E-4,9606,Homo sapiens,"P17612;Q16566","P17612;Q16566","R-HSA-9005561"
R-HSA-8866910,"TFAP2 (AP-2) family regulates transcription of growth factors and their receptors",2,13,0.001091703056768559,0.013047858151590597,0.02208483830079666,2,18,0.0012030477208929287,9606,Homo sapiens,"P04626;P00533","P04626;P00533","R-HSA-8864466;R-HSA-8874797"
R-HSA-111461,"Cytochrome c-mediated apoptotic response",2,13,0.001091703056768559,0.013047858151590597,0.02208483830079666,1,12,8.020318139286192E-4,9606,Homo sapiens,"P28482;P27361","P28482;P27361","R-HSA-9627089"
R-HSA-9700649,"Drug resistance of ALK mutants",1,1,8.397715821296607E-5,0.013098426545642639,0.02208483830079666,7,7,4.678518914583612E-4,9606,Homo sapiens,"Q9UM73","Q9UM73","R-HSA-9700646;R-HSA-9700656;R-HSA-9700114;R-HSA-9700658;R-HSA-9715356;R-HSA-9715357;R-HSA-9715355"
R-HSA-8853334,"Signaling by FGFR3 fusions in cancer",1,1,8.397715821296607E-5,0.013098426545642639,0.02208483830079666,2,2,1.336719689881032E-4,9606,Homo sapiens,"P22607","P22607","R-HSA-8853317;R-HSA-8853309"
R-HSA-2033515,"t(4;14) translocations of FGFR3",1,1,8.397715821296607E-5,0.013098426545642639,0.02208483830079666,2,2,1.336719689881032E-4,9606,Homo sapiens,"P22607","P22607","R-HSA-2038387;R-HSA-2038386"
R-HSA-9717264,"ASP-3026-resistant ALK mutants",1,1,8.397715821296607E-5,0.013098426545642639,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q9UM73","Q9UM73","R-HSA-9700646"
R-HSA-9717323,"ceritinib-resistant ALK mutants",1,1,8.397715821296607E-5,0.013098426545642639,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q9UM73","Q9UM73","R-HSA-9700658"
R-HSA-9717301,"NVP-TAE684-resistant ALK mutants",1,1,8.397715821296607E-5,0.013098426545642639,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q9UM73","Q9UM73","R-HSA-9700114"
R-HSA-9717329,"lorlatinib-resistant ALK mutants",1,1,8.397715821296607E-5,0.013098426545642639,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q9UM73","Q9UM73","R-HSA-9715355"
R-HSA-9717326,"crizotinib-resistant ALK mutants",1,1,8.397715821296607E-5,0.013098426545642639,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q9UM73","Q9UM73","R-HSA-9715357"
R-HSA-9717316,"alectinib-resistant ALK mutants",1,1,8.397715821296607E-5,0.013098426545642639,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q9UM73","Q9UM73","R-HSA-9700656"
R-HSA-9717319,"brigatinib-resistant ALK mutants",1,1,8.397715821296607E-5,0.013098426545642639,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q9UM73","Q9UM73","R-HSA-9715356"
R-HSA-5685938,"HDR through Single Strand Annealing (SSA)",3,37,0.0031071548538797447,0.013309550378841184,0.02208483830079666,5,6,4.010159069643096E-4,9606,Homo sapiens,"P00519;Q13315;Q13535","P00519;Q13315;Q13535","R-HSA-5686642;R-HSA-5686657;R-HSA-5693564;R-HSA-5693580;R-HSA-5686587"
R-HSA-176187,"Activation of ATR in response to replication stress",3,37,0.0031071548538797447,0.013309550378841184,0.02208483830079666,6,9,6.015238604464644E-4,9606,Homo sapiens,"Q13535;P24941;O14757","Q13535;P24941;O14757","R-HSA-75010;R-HSA-69604;R-HSA-176116;R-HSA-176298;R-HSA-176250;R-HSA-176318"
R-HSA-8939243,"RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known",3,37,0.0031071548538797447,0.013309550378841184,0.02208483830079666,3,5,3.34179922470258E-4,9606,Homo sapiens,"P68400;P19784;Q9H2X6","P68400;P19784;Q9H2X6","R-HSA-8878054;R-HSA-8878050;R-HSA-8937989"
R-HSA-1168372,"Downstream signaling events of B Cell Receptor (BCR)",4,69,0.005794423916694659,0.013638594546322214,0.02208483830079666,5,15,0.001002539767410774,9606,Homo sapiens,"O15111;O14920;P05771;O43318","O15111;O14920;P05771;O43318","R-HSA-1168641;R-HSA-1168373;R-HSA-1168635;R-HSA-1168637;R-HSA-1168638"
R-HSA-9675126,"Diseases of mitotic cell cycle",3,38,0.0031911320120927107,0.014282128362895108,0.02208483830079666,1,5,3.34179922470258E-4,9606,Homo sapiens,"Q00534;P11802;P24941","Q00534;P11802;P24941","R-HSA-9659782"
R-HSA-9856530,"High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells",4,70,0.005878401074907625,0.01430292055261273,0.02208483830079666,8,31,0.0020719155193155993,9606,Homo sapiens,"P42345;P17612;P31749;P06241","P42345;P17612;P31749;P06241","R-HSA-9861318;R-HSA-9860759;R-HSA-9860500;R-HSA-111925;R-HSA-9860800;R-HSA-8951727;R-HSA-9860833;R-HSA-9860792"
R-HSA-9824878,"Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7 ",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,3,3,2.005079534821548E-4,9606,Homo sapiens,"Q14164;Q9UHD2","Q14164;Q9UHD2","R-HSA-9823904;R-HSA-9823939;R-HSA-9823934"
R-HSA-5654227,"Phospholipase C-mediated cascade; FGFR3",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,3,3,2.005079534821548E-4,9606,Homo sapiens,"P22607","P22607-2;P22607-1","R-HSA-5654148;R-HSA-5654224;R-HSA-5654222"
R-HSA-5467340,"AXIN missense mutants destabilize the destruction complex",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-4839734"
R-HSA-5467337,"APC truncation mutants have impaired AXIN binding",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-4791278"
R-HSA-5467348,"Truncations of AMER1 destabilize the destruction complex",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-4839746"
R-HSA-4839748,"Signaling by AMER1 mutants",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-4839746"
R-HSA-4839735,"Signaling by AXIN mutants",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-4839734"
R-HSA-190239,"FGFR3 ligand binding and activation",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,4,6,4.010159069643096E-4,9606,Homo sapiens,"P22607","P22607-2;P22607-1","R-HSA-190385;R-HSA-190263;R-HSA-190388;R-HSA-190261"
R-HSA-4839744,"Signaling by APC mutants",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,1,2,1.336719689881032E-4,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-4791278"
R-HSA-937039,"IRAK1 recruits IKK complex",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,1,4,2.673439379762064E-4,9606,Homo sapiens,"O15111;O14920","O15111;O14920","R-HSA-937032"
R-HSA-975144,"IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,1,4,2.673439379762064E-4,9606,Homo sapiens,"O15111;O14920","O15111;O14920","R-HSA-975119"
R-HSA-209543,"p75NTR recruits signalling complexes",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,2,9,6.015238604464644E-4,9606,Homo sapiens,"O14920;P41743","O14920;P41743","R-HSA-193684;R-HSA-193641"
R-HSA-6804759,"Regulation of TP53 Activity through Association with Co-factors",2,14,0.0011756802149815251,0.015003503095504245,0.02208483830079666,1,10,6.68359844940516E-4,9606,Homo sapiens,"P31749;P31751","P31749;P31751","R-HSA-6805785"
R-HSA-9637690,"Response of Mtb to phagocytosis",3,39,0.0032751091703056767,0.015294053073114822,0.02208483830079666,3,29,0.0019382435503274963,9606,Homo sapiens,"P49840;P28482;P27361","P49840;P28482;P27361","R-HSA-9636304;R-HSA-9635461;R-HSA-9636296"
R-HSA-5693616,"Presynaptic phase of homologous DNA pairing and strand exchange",3,40,0.003359086328518643,0.01634549518668138,0.02208483830079666,4,7,4.678518914583612E-4,9606,Homo sapiens,"Q13315;Q13535;O14757","Q13315;Q13535;O14757","R-HSA-5685230;R-HSA-5685341;R-HSA-5685242;R-HSA-5693561"
R-HSA-6785807,"Interleukin-4 and Interleukin-13 signaling",5,111,0.009321464561639235,0.01638577052802337,0.02208483830079666,22,47,0.003141291271220425,9606,Homo sapiens,"P52333;P11309;P29597;O60674;P31749","P52333;P11309;P29597;O60674;P31749","R-HSA-6788582;R-HSA-6786118;R-HSA-6786050;R-HSA-6786114;R-HSA-6785762;R-HSA-9679028;R-HSA-6786095;R-HSA-6786092;R-HSA-6786124;R-HSA-6785898;R-HSA-6786058;R-HSA-6786070;R-HSA-451895;R-HSA-6786101;R-HSA-6788628;R-HSA-6790036;R-HSA-6786096;R-HSA-6786110;R-HSA-6785821;R-HSA-6788571;R-HSA-6790041;R-HSA-6786072"
R-HSA-9909396,"Circadian clock",5,111,0.009321464561639235,0.01638577052802337,0.02208483830079666,9,78,0.005213206790536024,9606,Homo sapiens,"P68400;P49674;Q00535;P48730;P19784","P68400;P49674;Q00535;P48730;P19784","R-HSA-9920673;R-HSA-9912401;R-HSA-9922273;R-HSA-9909392;R-HSA-9923005;R-HSA-9922269;R-HSA-9909565;R-HSA-9912396;R-HSA-9909369"
R-HSA-9027284,"Erythropoietin activates RAS",2,15,0.0012596573731944911,0.017076826355876373,0.02208483830079666,8,8,5.346878759524128E-4,9606,Homo sapiens,"O60674;P07948","O60674;P07948","R-HSA-9027274;R-HSA-9029149;R-HSA-9029151;R-HSA-9029150;R-HSA-9029155;R-HSA-9024723;R-HSA-9029158;R-HSA-9024726"
R-HSA-4839743,"Signaling by CTNNB1 phospho-site mutants",2,15,0.0012596573731944911,0.017076826355876373,0.02208483830079666,4,4,2.673439379762064E-4,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-4827388;R-HSA-4839635;R-HSA-4839634;R-HSA-4839638"
R-HSA-372708,"p130Cas linkage to MAPK signaling for integrins",2,15,0.0012596573731944911,0.017076826355876373,0.02208483830079666,3,3,2.005079534821548E-4,9606,Homo sapiens,"P12931;Q05397","P12931;Q05397","R-HSA-372693;R-HSA-372705;R-HSA-372697"
R-HSA-354194,"GRB2:SOS provides linkage to MAPK signaling for Integrins ",2,15,0.0012596573731944911,0.017076826355876373,0.02208483830079666,2,2,1.336719689881032E-4,9606,Homo sapiens,"P12931;Q05397","P12931;Q05397","R-HSA-354165;R-HSA-354087"
R-HSA-5339716,"Signaling by GSK3beta mutants",2,15,0.0012596573731944911,0.017076826355876373,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-5339713"
R-HSA-5358747,"CTNNB1 S33 mutants aren't phosphorylated",2,15,0.0012596573731944911,0.017076826355876373,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-4839634"
R-HSA-5358749,"CTNNB1 S37 mutants aren't phosphorylated",2,15,0.0012596573731944911,0.017076826355876373,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-4839635"
R-HSA-5358752,"CTNNB1 T41 mutants aren't phosphorylated",2,15,0.0012596573731944911,0.017076826355876373,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-4839638"
R-HSA-5358751,"CTNNB1 S45 mutants aren't phosphorylated",2,15,0.0012596573731944911,0.017076826355876373,0.02208483830079666,1,1,6.68359844940516E-5,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-4827388"
R-HSA-1059683,"Interleukin-6 signaling",2,15,0.0012596573731944911,0.017076826355876373,0.02208483830079666,14,20,0.001336719689881032,9606,Homo sapiens,"P29597;O60674","P29597;O60674","R-HSA-1112690;R-HSA-1112755;R-HSA-1112565;R-HSA-1112727;R-HSA-1112602;R-HSA-1112604;R-HSA-1112510;R-HSA-1067646;R-HSA-1112703;R-HSA-1112514;R-HSA-1067651;R-HSA-1112708;R-HSA-1067688;R-HSA-1067659"
R-HSA-9755779,"SARS-CoV-2 targets host intracellular signalling and regulatory pathways",2,15,0.0012596573731944911,0.017076826355876373,0.02208483830079666,1,5,3.34179922470258E-4,9606,Homo sapiens,"P31749;P31751","P31749;P31751","R-HSA-198270"
R-HSA-111447,"Activation of BAD and translocation to mitochondria ",2,15,0.0012596573731944911,0.017076826355876373,0.02208483830079666,1,5,3.34179922470258E-4,9606,Homo sapiens,"P31749;P31751","P31749;P31751","R-HSA-198347"
R-HSA-9012999,"RHO GTPase cycle",12,452,0.03795767551226067,0.017125086111543952,0.02208483830079666,16,91,0.006082074588958695,9606,Homo sapiens,"P43403;P06239;Q16512;O75116;P12931;Q13177;P42684;Q14289;Q13464;O96013;Q13153;Q16584","P43403;P06239;Q16512;O75116;P12931;Q13177;P42684;Q14289;Q13464;O96013;Q13153;Q16584","R-HSA-9018794;R-HSA-9018766;R-HSA-9013024;R-HSA-9017507;R-HSA-9013157;R-HSA-9018758;R-HSA-9013145;R-HSA-9018808;R-HSA-9018746;R-HSA-9018778;R-HSA-9726848;R-HSA-9013009;R-HSA-9014449;R-HSA-9014294;R-HSA-9013110;R-HSA-9696268"
R-HSA-8875878,"MET promotes cell motility",3,41,0.003443063486731609,0.017436596910047952,0.02208483830079666,12,12,8.020318139286192E-4,9606,Homo sapiens,"P08581;P12931;Q05397","P08581;P12931;Q05397","R-HSA-8875591;R-HSA-8875558;R-HSA-8874083;R-HSA-8875523;R-HSA-8874082;R-HSA-8874080;R-HSA-8875531;R-HSA-8875540;R-HSA-8875568;R-HSA-8874079;R-HSA-8874078;R-HSA-8875576"
R-HSA-5655302,"Signaling by FGFR1 in disease",3,41,0.003443063486731609,0.017436596910047952,0.02208483830079666,21,35,0.0023392594572918058,9606,Homo sapiens,"P11362","P11362;P11362-19;P11362-1","R-HSA-1839100;R-HSA-2023455;R-HSA-2023451;R-HSA-1839098;R-HSA-5654544;R-HSA-5654545;R-HSA-5655326;R-HSA-5655263;R-HSA-1839094;R-HSA-8853325;R-HSA-1982066;R-HSA-5655290;R-HSA-8853322;R-HSA-1982065;R-HSA-5655269;R-HSA-5655266;R-HSA-5655278;R-HSA-2023462;R-HSA-2023460;R-HSA-5655240;R-HSA-2023456"
